task,graph_seed,mode,status,success,direct_verified,selected_count,decision_steps,forced_steps,score_calls,edge_count,planted
clique,69,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,339,58,1 2 3 5 11 17
clique,69,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,192,58,1 2 3 5 11 17
clique,69,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,843,58,1 2 3 5 11 17
clique,69,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,515,58,1 2 3 5 11 17
clique,70,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,64,3 4 5 9 14 17
clique,70,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,33,64,3 4 5 9 14 17
clique,70,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,380,64,3 4 5 9 14 17
clique,70,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,256,64,3 4 5 9 14 17
clique,70,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,953,64,3 4 5 9 14 17
clique,70,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,662,64,3 4 5 9 14 17
clique,71,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,52,0 4 8 10 13 16
clique,71,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,29,52,0 4 8 10 13 16
clique,71,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,306,52,0 4 8 10 13 16
clique,71,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,203,52,0 4 8 10 13 16
clique,71,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,771,52,0 4 8 10 13 16
clique,71,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,606,52,0 4 8 10 13 16
clique,72,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,54,2 5 9 11 16 17
clique,72,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,27,54,2 5 9 11 16 17
clique,72,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,299,54,2 5 9 11 16 17
clique,72,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,170,54,2 5 9 11 16 17
clique,72,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,739,54,2 5 9 11 16 17
clique,72,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,488,54,2 5 9 11 16 17
clique,73,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,58,3 5 7 8 15 16
clique,73,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,29,58,3 5 7 8 15 16
clique,73,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,332,58,3 5 7 8 15 16
clique,73,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,226,58,3 5 7 8 15 16
clique,73,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,786,58,3 5 7 8 15 16
clique,73,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,596,58,3 5 7 8 15 16
clique,74,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,54,3 10 12 16 17 19
clique,74,greedy_LG,SOLUTION_FOUND,True,True,6,2,4,26,54,3 10 12 16 17 19
clique,74,lookahead_L_2,FAILED_TO_FIND,False,False,4,4,0,290,54,3 10 12 16 17 19
clique,74,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,214,54,3 10 12 16 17 19
clique,74,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,848,54,3 10 12 16 17 19
clique,74,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,616,54,3 10 12 16 17 19
clique,75,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,55,1 11 13 14 18 19
clique,75,greedy_LG,FAILED_TO_FIND,False,False,2,2,0,26,55,1 11 13 14 18 19
clique,75,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,316,55,1 11 13 14 18 19
clique,75,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,175,55,1 11 13 14 18 19
clique,75,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,851,55,1 11 13 14 18 19
clique,75,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,528,55,1 11 13 14 18 19
clique,76,greedy_L,FAILED_TO_FIND,False,False,3,3,0,29,61,0 6 9 11 12 14
clique,76,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,28,61,0 6 9 11 12 14
clique,76,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,333,61,0 6 9 11 12 14
clique,76,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,261,61,0 6 9 11 12 14
clique,76,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,852,61,0 6 9 11 12 14
clique,76,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,654,61,0 6 9 11 12 14
clique,77,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,53,6 7 8 10 13 17
clique,77,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,28,53,6 7 8 10 13 17
clique,77,lookahead_L_2,FAILED_TO_FIND,False,False,3,3,0,233,53,6 7 8 10 13 17
clique,77,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,184,53,6 7 8 10 13 17
clique,77,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,766,53,6 7 8 10 13 17
clique,77,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,538,53,6 7 8 10 13 17
clique,78,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,65,3 6 8 9 13 14
clique,78,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,29,65,3 6 8 9 13 14
clique,78,lookahead_L_2,FAILED_TO_FIND,False,False,4,4,0,355,65,3 6 8 9 13 14
clique,78,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,278,65,3 6 8 9 13 14
clique,78,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,982,65,3 6 8 9 13 14
clique,78,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,748,65,3 6 8 9 13 14
clique,79,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,57,3 4 5 7 11 14
clique,79,greedy_LG,SOLUTION_FOUND,True,True,6,1,5,20,57,3 4 5 7 11 14
clique,79,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,368,57,3 4 5 7 11 14
clique,79,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,253,57,3 4 5 7 11 14
clique,79,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,927,57,3 4 5 7 11 14
clique,79,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,671,57,3 4 5 7 11 14
clique,80,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,59,5 8 11 12 13 17
clique,80,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,29,59,5 8 11 12 13 17
clique,80,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,337,59,5 8 11 12 13 17
clique,80,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,193,59,5 8 11 12 13 17
clique,80,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,842,59,5 8 11 12 13 17
clique,80,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,552,59,5 8 11 12 13 17
clique,81,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,62,10 12 13 14 15 16
clique,81,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,29,62,10 12 13 14 15 16
clique,81,lookahead_L_2,FAILED_TO_FIND,False,False,4,4,0,285,62,10 12 13 14 15 16
clique,81,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,253,62,10 12 13 14 15 16
clique,81,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,836,62,10 12 13 14 15 16
clique,81,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,639,62,10 12 13 14 15 16
clique,82,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,61,4 5 9 12 15 16
clique,82,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,30,61,4 5 9 12 15 16
clique,82,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,334,61,4 5 9 12 15 16
clique,82,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,205,61,4 5 9 12 15 16
clique,82,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,840,61,4 5 9 12 15 16
clique,82,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,532,61,4 5 9 12 15 16
clique,83,greedy_L,FAILED_TO_FIND,False,False,3,3,0,29,55,0 2 4 12 14 15
clique,83,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,30,55,0 2 4 12 14 15
clique,83,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,345,55,0 2 4 12 14 15
clique,83,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,239,55,0 2 4 12 14 15
clique,83,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,876,55,0 2 4 12 14 15
clique,83,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,642,55,0 2 4 12 14 15
clique,84,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,49,0 1 9 10 13 15
clique,84,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,27,49,0 1 9 10 13 15
clique,84,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,282,49,0 1 9 10 13 15
clique,84,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,190,49,0 1 9 10 13 15
clique,84,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,706,49,0 1 9 10 13 15
clique,84,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,554,49,0 1 9 10 13 15
clique,85,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,68,3 6 7 10 15 19
clique,85,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,27,68,3 6 7 10 15 19
clique,85,lookahead_L_2,FAILED_TO_FIND,False,False,4,4,0,310,68,3 6 7 10 15 19
clique,85,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,237,68,3 6 7 10 15 19
clique,85,lookahead_L_3,FAILED_TO_FIND,False,False,4,4,0,744,68,3 6 7 10 15 19
clique,85,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,632,68,3 6 7 10 15 19
clique,86,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,57,0 2 10 11 17 19
clique,86,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,28,57,0 2 10 11 17 19
clique,86,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,330,57,0 2 10 11 17 19
clique,86,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,218,57,0 2 10 11 17 19
clique,86,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,801,57,0 2 10 11 17 19
clique,86,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,601,57,0 2 10 11 17 19
clique,87,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,66,3 4 6 8 12 17
clique,87,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,30,66,3 4 6 8 12 17
clique,87,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,355,66,3 4 6 8 12 17
clique,87,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,238,66,3 4 6 8 12 17
clique,87,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,972,66,3 4 6 8 12 17
clique,87,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,676,66,3 4 6 8 12 17
clique,88,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,57,0 5 6 8 10 12
clique,88,greedy_LG,FAILED_TO_FIND,False,False,2,2,0,26,57,0 5 6 8 10 12
clique,88,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,324,57,0 5 6 8 10 12
clique,88,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,233,57,0 5 6 8 10 12
clique,88,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,784,57,0 5 6 8 10 12
clique,88,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,614,57,0 5 6 8 10 12
clique,89,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,49,2 4 8 11 15 19
clique,89,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,29,49,2 4 8 11 15 19
clique,89,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,289,49,2 4 8 11 15 19
clique,89,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,149,49,2 4 8 11 15 19
clique,89,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,737,49,2 4 8 11 15 19
clique,89,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,473,49,2 4 8 11 15 19
clique,90,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,54,2 6 9 11 12 15
clique,90,greedy_LG,FAILED_TO_FIND,False,False,2,2,0,26,54,2 6 9 11 12 15
clique,90,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,305,54,2 6 9 11 12 15
clique,90,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,181,54,2 6 9 11 12 15
clique,90,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,748,54,2 6 9 11 12 15
clique,90,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,506,54,2 6 9 11 12 15
clique,91,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,53,2 5 7 12 17 18
clique,91,greedy_LG,SOLUTION_FOUND,True,True,6,2,4,26,53,2 5 7 12 17 18
clique,91,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,294,53,2 5 7 12 17 18
clique,91,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,162,53,2 5 7 12 17 18
clique,91,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,773,53,2 5 7 12 17 18
clique,91,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,483,53,2 5 7 12 17 18
clique,92,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,60,3 8 9 13 16 17
clique,92,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,27,60,3 8 9 13 16 17
clique,92,lookahead_L_2,FAILED_TO_FIND,False,False,3,3,0,254,60,3 8 9 13 16 17
clique,92,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,200,60,3 8 9 13 16 17
clique,92,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,848,60,3 8 9 13 16 17
clique,92,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,541,60,3 8 9 13 16 17
clique,93,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,63,2 3 5 11 15 18
clique,93,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,27,63,2 3 5 11 15 18
clique,93,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,401,63,2 3 5 11 15 18
clique,93,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,295,63,2 3 5 11 15 18
clique,93,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,1122,63,2 3 5 11 15 18
clique,93,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,878,63,2 3 5 11 15 18
clique,94,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,62,3 5 6 8 9 17
clique,94,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,29,62,3 5 6 8 9 17
clique,94,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,349,62,3 5 6 8 9 17
clique,94,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,259,62,3 5 6 8 9 17
clique,94,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,869,62,3 5 6 8 9 17
clique,94,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,668,62,3 5 6 8 9 17
clique,95,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,60,0 4 15 16 17 19
clique,95,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,28,60,0 4 15 16 17 19
clique,95,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,316,60,0 4 15 16 17 19
clique,95,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,236,60,0 4 15 16 17 19
clique,95,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,839,60,0 4 15 16 17 19
clique,95,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,647,60,0 4 15 16 17 19
clique,96,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,68,3 6 10 11 12 13
clique,96,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,27,68,3 6 10 11 12 13
clique,96,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,382,68,3 6 10 11 12 13
clique,96,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,260,68,3 6 10 11 12 13
clique,96,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,1018,68,3 6 10 11 12 13
clique,96,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,691,68,3 6 10 11 12 13
clique,97,greedy_L,FAILED_TO_FIND,False,False,3,3,0,26,75,0 1 6 8 11 13
clique,97,greedy_LG,FAILED_TO_FIND,False,False,4,4,0,30,75,0 1 6 8 11 13
clique,97,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,433,75,0 1 6 8 11 13
clique,97,lookahead_LG_2,SOLUTION_FOUND,True,True,6,5,1,337,75,0 1 6 8 11 13
clique,97,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,1245,75,0 1 6 8 11 13
clique,97,lookahead_LG_3,SOLUTION_FOUND,True,True,6,5,1,910,75,0 1 6 8 11 13
clique,98,greedy_L,SOLUTION_FOUND,True,True,6,6,0,35,55,0 1 11 13 18 19
clique,98,greedy_LG,SOLUTION_FOUND,True,True,6,2,4,26,55,0 1 11 13 18 19
clique,98,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,299,55,0 1 11 13 18 19
clique,98,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,214,55,0 1 11 13 18 19
clique,98,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,831,55,0 1 11 13 18 19
clique,98,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,618,55,0 1 11 13 18 19
clique,99,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,57,3 5 6 7 12 19
clique,99,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,27,57,3 5 6 7 12 19
clique,99,lookahead_L_2,FAILED_TO_FIND,False,False,3,3,0,236,57,3 5 6 7 12 19
clique,99,lookahead_LG_2,SOLUTION_FOUND,True,True,6,2,4,186,57,3 5 6 7 12 19
clique,99,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,791,57,3 5 6 7 12 19
clique,99,lookahead_LG_3,SOLUTION_FOUND,True,True,6,2,4,512,57,3 5 6 7 12 19
clique,100,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,63,4 5 11 12 14 18
clique,100,greedy_LG,FAILED_TO_FIND,False,False,3,3,0,27,63,4 5 11 12 14 18
clique,100,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,331,63,4 5 11 12 14 18
clique,100,lookahead_LG_2,SOLUTION_FOUND,True,True,6,3,3,247,63,4 5 11 12 14 18
clique,100,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,890,63,4 5 11 12 14 18
clique,100,lookahead_LG_3,SOLUTION_FOUND,True,True,6,3,3,653,63,4 5 11 12 14 18
clique,101,greedy_L,FAILED_TO_FIND,False,False,2,2,0,25,65,0 6 11 14 17 18
clique,101,greedy_LG,FAILED_TO_FIND,False,False,2,2,0,26,65,0 6 11 14 17 18
clique,101,lookahead_L_2,SOLUTION_FOUND,True,True,6,6,0,381,65,0 6 11 14 17 18
clique,101,lookahead_LG_2,SOLUTION_FOUND,True,True,6,4,2,295,65,0 6 11 14 17 18
clique,101,lookahead_L_3,SOLUTION_FOUND,True,True,6,6,0,966,65,0 6 11 14 17 18
clique,101,lookahead_LG_3,SOLUTION_FOUND,True,True,6,4,2,751,65,0 6 11 14 17 18
